"show","theatre","current_week","past_week","week_ending"
"Hollywood Arms","Cort Theatre",170190,236193,2002-11-03
"Hollywood Arms","Cort Theatre",236193,269853,2002-11-10
"Hollywood Arms","Cort Theatre",269853,157975,2002-11-17
"Hollywood Arms","Cort Theatre",157975,108325,2002-11-24
"Hollywood Arms","Cort Theatre",108325,145061,2002-12-01
"Hollywood Arms","Cort Theatre",145061,116963,2002-12-08
"Hollywood Arms","Cort Theatre",116963,91094,2002-12-15
"Hollywood Arms","Cort Theatre",91094,111167,2002-12-22
"Hollywood Arms","Cort Theatre",111167,98924,2002-12-29
"Home for the Holidays","August Wilson Theatre",51299.6,48495.55,2017-11-19
"Home for the Holidays","August Wilson Theatre",48495.55,62960.5,2017-11-26
"Home for the Holidays","August Wilson Theatre",62960.5,91678.45,2017-12-03
"Home for the Holidays","August Wilson Theatre",91678.45,70469.9,2017-12-10
"Home for the Holidays","August Wilson Theatre",70469.9,77787.15,2017-12-17
"Home for the Holidays","August Wilson Theatre",77787.15,79124.8,2017-12-24
"Honeymoon in Vegas","Nederlander Theatre",366136,351277,2014-11-23
"Honeymoon in Vegas","Nederlander Theatre",351277,410775,2014-11-30
"Honeymoon in Vegas","Nederlander Theatre",410775,396473,2014-12-07
"Honeymoon in Vegas","Nederlander Theatre",396473,321524,2014-12-14
"Honeymoon in Vegas","Nederlander Theatre",321524,399311,2014-12-21
"Honeymoon in Vegas","Nederlander Theatre",399311,409674,2014-12-28
"Honeymoon in Vegas","Nederlander Theatre",409674,399588,2015-01-04
"Honeymoon in Vegas","Nederlander Theatre",399588,440476,2015-01-11
"Honeymoon in Vegas","Nederlander Theatre",440476,425029,2015-01-18
"Honeymoon in Vegas","Nederlander Theatre",425029,369342,2015-01-25
"Honeymoon in Vegas","Nederlander Theatre",369342,359163,2015-02-01
"Honeymoon in Vegas","Nederlander Theatre",359163,491146,2015-02-08
"Honeymoon in Vegas","Nederlander Theatre",491146,337003,2015-02-15
"Honeymoon in Vegas","Nederlander Theatre",337003,284648,2015-02-22
"Honeymoon in Vegas","Nederlander Theatre",284648,310450,2015-03-01
"Honeymoon in Vegas","Nederlander Theatre",310450,410732,2015-03-08
"Honeymoon in Vegas","Nederlander Theatre",410732,386247,2015-03-15
"Honeymoon in Vegas","Nederlander Theatre",386247,371576,2015-03-22
"Honeymoon in Vegas","Nederlander Theatre",371576,368966,2015-03-29
"Honky Tonk Nights","Biltmore Theatre",12271,34594,1986-07-27
"Honky Tonk Nights","Biltmore Theatre",34594,32000,1986-08-03
"Honour","Belasco Theatre",49909,80909,1998-04-05
"Honour","Belasco Theatre",80909,156281,1998-04-12
"Honour","Belasco Theatre",156281,137423,1998-04-19
"Honour","Belasco Theatre",137423,104593,1998-04-26
"Honour","Belasco Theatre",104593,81918,1998-05-03
"Honour","Belasco Theatre",81918,99511,1998-05-10
"Honour","Belasco Theatre",99511,97621,1998-05-17
"Honour","Belasco Theatre",97621,80360,1998-05-24
"Honour","Belasco Theatre",80360,108095,1998-05-31
"Honour","Belasco Theatre",108095,136199,1998-06-07
"Hot Feet","Hilton Theatre",202033,252097,2006-04-23
"Hot Feet","Hilton Theatre",252097,289490,2006-04-30
"Hot Feet","Hilton Theatre",289490,317743,2006-05-07
"Hot Feet","Hilton Theatre",317743,297896,2006-05-14
"Hot Feet","Hilton Theatre",297896,293509,2006-05-21
"Hot Feet","Hilton Theatre",293509,229193,2006-05-28
"Hot Feet","Hilton Theatre",229193,243181,2006-06-04
"Hot Feet","Hilton Theatre",243181,283566,2006-06-11
"Hot Feet","Hilton Theatre",283566,280317,2006-06-18
"Hot Feet","Hilton Theatre",280317,263159,2006-06-25
"Hot Feet","Hilton Theatre",263159,249820,2006-07-02
"Hot Feet","Hilton Theatre",249820,273533,2006-07-09
"Hot Feet","Hilton Theatre",273533,291209,2006-07-16
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",162403,624842,2011-02-27
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",624842,764809,2011-03-06
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",764809,986297,2011-03-13
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",986297,746872,2011-03-20
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",746872,972524,2011-03-27
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",972524,972538,2011-04-03
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",972538,964025,2011-04-10
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",964025,1150953,2011-04-17
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1150953,996880,2011-04-24
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",996880,936036,2011-05-01
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",936036,985393,2011-05-08
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",985393,1057840,2011-05-15
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1057840,1066648,2011-05-22
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1066648,1008514,2011-05-29
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1008514,1001672,2011-06-05
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1001672,1138153,2011-06-12
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1138153,1054587,2011-06-19
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1054587,1132532,2011-06-26
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1132532,749666,2011-07-03
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",749666,1177086,2011-07-10
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1177086,1223226,2011-07-17
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1223226,1223818,2011-07-24
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1223818,1254128,2011-07-31
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1254128,1224686,2011-08-07
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1224686,1183669,2011-08-14
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1183669,700978,2011-08-21
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",700978,1047847,2011-08-28
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1047847,757240,2011-09-04
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",757240,820375,2011-09-11
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",820375,867424,2011-09-18
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",867424,868161,2011-09-25
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",868161,986336,2011-10-02
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",986336,988154,2011-10-09
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",988154,990726,2011-10-16
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",990726,895500,2011-10-23
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",895500,878344,2011-10-30
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",878344,1002316,2011-11-06
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1002316,901957,2011-11-13
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",901957,1271961,2011-11-20
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1271961,902752,2011-11-27
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",902752,1037547,2011-12-04
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1037547,1100832,2011-12-11
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1100832,1084769,2011-12-18
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1084769,1910224,2011-12-25
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1910224,1386065,2012-01-01
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1386065,1331505,2012-01-08
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1331505,1319824,2012-01-15
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",1319824,682879,2012-01-22
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",682879,573887,2012-01-29
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",573887,656165,2012-02-05
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",656165,739615,2012-02-12
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",739615,823986,2012-02-19
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",823986,530319,2012-02-26
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",530319,704071,2012-03-04
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",704071,812618,2012-03-11
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",812618,700538,2012-03-18
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",700538,672564,2012-03-25
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",672564,843498,2012-04-01
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",843498,736958,2012-04-08
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",736958,517934,2012-04-15
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",517934,475977,2012-04-22
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",475977,367605,2012-04-29
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",367605,439851,2012-05-06
"How to Succeed in Business Without Really Trying","Al Hirschfeld Theatre",439851,651665,2012-05-13
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",166513,264041,1995-03-12
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",264041,304145,1995-03-19
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",304145,367989,1995-03-26
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",367989,411397,1995-04-02
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",411397,435569,1995-04-09
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",435569,520838,1995-04-16
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",520838,436083,1995-04-23
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",436083,418345,1995-04-30
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",418345,412949,1995-05-07
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",412949,467357,1995-05-14
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",467357,458928,1995-05-21
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",458928,426492,1995-05-28
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",426492,479440,1995-06-04
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",479440,499152,1995-06-11
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",499152,536418,1995-06-18
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",536418,489191,1995-06-25
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",489191,428141,1995-07-02
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",428141,451528,1995-07-09
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",451528,456891,1995-07-16
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",456891,442562,1995-07-23
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",442562,454123,1995-07-30
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",454123,514016,1995-08-06
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",514016,506357,1995-08-13
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",506357,443185,1995-08-20
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",443185,302932,1995-08-27
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",302932,387621,1995-09-03
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",387621,418791,1995-09-10
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",418791,444305,1995-09-17
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",444305,445626,1995-09-24
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",445626,437695,1995-10-01
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",437695,472574,1995-10-08
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",472574,483117,1995-10-15
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",483117,474546,1995-10-22
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",474546,470487,1995-10-29
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",470487,508681,1995-11-05
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",508681,371765,1995-11-12
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",371765,578879,1995-11-19
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",578879,395601,1995-11-26
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",395601,436615,1995-12-03
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",436615,344663,1995-12-10
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",344663,291520,1995-12-17
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",291520,556751,1995-12-24
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",556751,246635,1995-12-31
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",246635,254501,1996-01-07
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",254501,277083,1996-01-14
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",277083,286209,1996-01-21
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",286209,245296,1996-01-28
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",245296,275747,1996-02-04
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",275747,345726,1996-02-11
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",345726,356232,1996-02-18
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",356232,284884,1996-02-25
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",284884,254484,1996-03-03
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",254484,295074,1996-03-10
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",295074,452799,1996-03-17
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",452799,438470,1996-03-24
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",438470,458908,1996-03-31
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",458908,486770,1996-04-07
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",486770,436317,1996-04-14
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",436317,458757,1996-04-21
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",458757,400372,1996-04-28
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",400372,418674,1996-05-05
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",418674,447954,1996-05-12
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",447954,438819,1996-05-19
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",438819,387194,1996-05-26
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",387194,425434,1996-06-02
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",425434,440189,1996-06-09
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",440189,502649,1996-06-16
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",502649,502209,1996-06-23
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",502209,486284,1996-06-30
"How to Succeed in Business Without Really Trying","Richard Rodgers Theatre",486284,556175,1996-07-07
"Hugh Jackman, Back on Broadway","Broadhurst Theatre",1210974,1173785,2011-10-30
"Hugh Jackman, Back on Broadway","Broadhurst Theatre",1173785,1247401,2011-11-06
"Hugh Jackman, Back on Broadway","Broadhurst Theatre",1247401,1468189,2011-11-13
